"","Date.Rptd","date","TIME.OCC","AREA","AREA.NAME","Crm.Cd","Crm.Cd.Desc","Vict.Age","Vict.Sex","Vict.Descent","Premis.Cd","Premis.Desc","Weapon.Used.Cd","Weapon.Desc","Status","Status.Desc","LAT","LON"
"1874","03/23/2020 12:00:00 AM",2020-03-21,2200,19,"Mission",626,"INTIMATE PARTNER - SIMPLE ASSAULT",48,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.2283,-118.472
"1875","03/21/2020 12:00:00 AM",2020-03-21,320,19,"Mission",626,"INTIMATE PARTNER - SIMPLE ASSAULT",27,"M","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.218,-118.4688
"1876","03/30/2020 12:00:00 AM",2020-03-30,1130,18,"Southeast",626,"INTIMATE PARTNER - SIMPLE ASSAULT",32,"F","B",103,"ALLEY",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9383,-118.2784
"1877","03/27/2020 12:00:00 AM",2020-03-27,1425,15,"N Hollywood",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",47,"M","H",108,"PARKING LOT",102,"HAND GUN","AA","Adult Arrest",34.1867,-118.3706
"1878","04/03/2020 12:00:00 AM",2020-03-23,1900,18,"Southeast",310,"BURGLARY",34,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",33.9343,-118.2335
"1879","03/27/2020 12:00:00 AM",2020-03-27,715,21,"Topanga",624,"BATTERY - SIMPLE ASSAULT",42,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.2176,-118.6045
"1880","03/26/2020 12:00:00 AM",2020-03-26,2205,21,"Topanga",624,"BATTERY - SIMPLE ASSAULT",57,"F","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.2214,-118.6131
"1881","03/28/2020 12:00:00 AM",2020-03-28,30,12,"77th Street",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",39,"M","B",101,"STREET",102,"HAND GUN","IC","Invest Cont",33.991,-118.3149
"1882","03/21/2020 12:00:00 AM",2020-03-21,2300,18,"Southeast",626,"INTIMATE PARTNER - SIMPLE ASSAULT",23,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",33.9324,-118.2556
"1883","03/27/2020 12:00:00 AM",2020-03-27,2120,20,"Olympic",220,"ATTEMPTED ROBBERY",23,"M","H",101,"STREET",511,"VERBAL THREAT","IC","Invest Cont",34.0674,-118.2929
"1884","03/23/2020 12:00:00 AM",2020-03-22,1945,16,"Foothill",626,"INTIMATE PARTNER - SIMPLE ASSAULT",19,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.2649,-118.4328
"1885","03/27/2020 12:00:00 AM",2020-03-27,2315,18,"Southeast",210,"ROBBERY",27,"M","H",101,"STREET",102,"HAND GUN","IC","Invest Cont",33.9528,-118.2808
"1886","03/25/2020 12:00:00 AM",2020-03-25,20,15,"N Hollywood",626,"INTIMATE PARTNER - SIMPLE ASSAULT",30,"M","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.1946,-118.3835
"1887","03/26/2020 12:00:00 AM",2020-03-26,441,17,"Devonshire",330,"BURGLARY FROM VEHICLE",37,"M","H",104,"DRIVEWAY",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",34.2594,-118.5951
"1888","03/22/2020 12:00:00 AM",2020-03-22,1415,13,"Newton",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",22,"M","H",102,"SIDEWALK",500,"UNKNOWN WEAPON/OTHER WEAPON","AA","Adult Arrest",34.019,-118.2606
"1889","03/20/2020 12:00:00 AM",2020-03-20,2210,13,"Newton",626,"INTIMATE PARTNER - SIMPLE ASSAULT",31,"F","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9807,-118.2761
"1890","03/25/2020 12:00:00 AM",2020-03-25,800,20,"Olympic",626,"INTIMATE PARTNER - SIMPLE ASSAULT",30,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",0,0
"1891","03/21/2020 12:00:00 AM",2020-03-21,1510,21,"Topanga",624,"BATTERY - SIMPLE ASSAULT",71,"M","W",501,"SINGLE FAMILY DWELLING",500,"UNKNOWN WEAPON/OTHER WEAPON","AO","Adult Other",34.192,-118.6092
"1892","03/28/2020 12:00:00 AM",2020-03-28,1400,18,"Southeast",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",36,"M","H",103,"ALLEY",307,"VEHICLE","IC","Invest Cont",33.9556,-118.2749
"1893","04/02/2020 12:00:00 AM",2020-04-02,1745,19,"Mission",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",23,"M","B",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.2544,-118.4439
"1894","03/24/2020 12:00:00 AM",2020-03-24,2100,12,"77th Street",761,"BRANDISH WEAPON",56,"M","B",517,"MISSIONS/SHELTERS",312,"PIPE/METAL PIPE","IC","Invest Cont",34.0037,-118.3089
"1895","03/26/2020 12:00:00 AM",2020-03-26,2245,14,"Pacific",626,"INTIMATE PARTNER - SIMPLE ASSAULT",38,"F","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",33.9455,-118.3901
"1896","03/28/2020 12:00:00 AM",2020-03-28,1930,17,"Devonshire",626,"INTIMATE PARTNER - SIMPLE ASSAULT",37,"F","O",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.2266,-118.5098
"1897","05/29/2020 12:00:00 AM",2020-03-24,1630,14,"Pacific",860,"BATTERY WITH SEXUAL CONTACT",31,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",33.9962,-118.4809
"1898","03/28/2020 12:00:00 AM",2020-03-28,45,13,"Newton",210,"ROBBERY",40,"M","A",101,"STREET",102,"HAND GUN","IC","Invest Cont",34.0111,-118.2653
"1899","03/28/2020 12:00:00 AM",2020-03-25,1000,19,"Mission",210,"ROBBERY",20,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.2247,-118.4655
"1900","02/22/2021 12:00:00 AM",2020-04-01,1500,3,"Southwest",820,"ORAL COPULATION",14,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.0074,-118.3023
"1901","03/27/2020 12:00:00 AM",2020-03-27,1610,18,"Southeast",624,"BATTERY - SIMPLE ASSAULT",51,"M","O",501,"SINGLE FAMILY DWELLING",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",33.9474,-118.2541
"1902","03/27/2020 12:00:00 AM",2020-03-27,1800,17,"Devonshire",626,"INTIMATE PARTNER - SIMPLE ASSAULT",54,"M","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.2555,-118.5328
"1903","03/23/2020 12:00:00 AM",2020-03-23,130,12,"77th Street",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",27,"M","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",33.9806,-118.3352
"1904","03/28/2020 12:00:00 AM",2020-03-27,1500,21,"Topanga",210,"ROBBERY",20,"F","W",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.1683,-118.6255
"1905","03/30/2020 12:00:00 AM",2020-03-27,1430,16,"Foothill",815,"SEXUAL PENETRATION W/FOREIGN OBJECT",4,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.2417,-118.4141
"1906","03/23/2020 12:00:00 AM",2020-03-23,100,20,"Olympic",310,"BURGLARY",38,"F","K",707,"GARAGE/CARPORT",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",34.0483,-118.3102
"1907","03/29/2020 12:00:00 AM",2020-03-29,1700,18,"Southeast",626,"INTIMATE PARTNER - SIMPLE ASSAULT",31,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",33.9373,-118.2652
"1908","03/28/2020 12:00:00 AM",2020-03-27,1100,12,"77th Street",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34,"M","H",101,"STREET",312,"PIPE/METAL PIPE","IC","Invest Cont",33.9897,-118.2827
"1909","03/19/2020 12:00:00 AM",2020-03-19,1845,12,"77th Street",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",64,"F","B",501,"SINGLE FAMILY DWELLING",511,"VERBAL THREAT","AO","Adult Other",33.9951,-118.3113
"1910","03/30/2020 12:00:00 AM",2020-03-30,1140,18,"Southeast",761,"BRANDISH WEAPON",78,"F","B",101,"STREET",304,"CLUB/BAT","IC","Invest Cont",33.9084,-118.2894
"1911","03/25/2020 12:00:00 AM",2020-03-25,2305,15,"N Hollywood",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",25,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,"VERBAL THREAT","AO","Adult Other",34.1962,-118.3911
"1912","03/25/2020 12:00:00 AM",2020-03-25,1630,16,"Foothill",210,"ROBBERY",42,"M","H",102,"SIDEWALK",107,"OTHER FIREARM","IC","Invest Cont",34.2758,-118.4052
"1913","03/24/2020 12:00:00 AM",2020-03-24,2020,18,"Southeast",210,"ROBBERY",32,"M","H",101,"STREET",207,"OTHER KNIFE","IC","Invest Cont",33.9482,-118.2827
"1914","03/27/2020 12:00:00 AM",2020-03-27,1800,19,"Mission",624,"BATTERY - SIMPLE ASSAULT",24,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.2376,-118.4481
"1915","03/21/2020 12:00:00 AM",2020-03-21,1510,21,"Topanga",624,"BATTERY - SIMPLE ASSAULT",56,"M","O",501,"SINGLE FAMILY DWELLING",500,"UNKNOWN WEAPON/OTHER WEAPON","AO","Adult Other",34.192,-118.6092
"1916","04/06/2020 12:00:00 AM",2020-03-26,1300,21,"Topanga",626,"INTIMATE PARTNER - SIMPLE ASSAULT",22,"F","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.1957,-118.5688
"1917","04/01/2020 12:00:00 AM",2020-04-01,15,19,"Mission",627,"CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT",17,"M","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.2943,-118.4556
"1918","03/27/2020 12:00:00 AM",2020-03-25,1845,13,"Newton",210,"ROBBERY",53,"F","H",101,"STREET",106,"UNKNOWN FIREARM","IC","Invest Cont",34.0055,-118.2498
"1919","03/22/2020 12:00:00 AM",2020-03-22,1730,12,"77th Street",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",36,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",33.9941,-118.3002
"1920","04/11/2020 12:00:00 AM",2020-04-01,1100,21,"Topanga",626,"INTIMATE PARTNER - SIMPLE ASSAULT",38,"M","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.1921,-118.5785
"1921","04/02/2020 12:00:00 AM",2020-04-02,2030,19,"Mission",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",53,"M","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",308,"STICK","AO","Adult Other",34.2546,-118.4379
"1922","03/30/2020 12:00:00 AM",2020-03-30,2330,12,"77th Street",761,"BRANDISH WEAPON",52,"M","B",501,"SINGLE FAMILY DWELLING",205,"KITCHEN KNIFE","AA","Adult Arrest",33.9905,-118.2856
"1923","03/25/2020 12:00:00 AM",2020-03-25,500,20,"Olympic",624,"BATTERY - SIMPLE ASSAULT",34,"M","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.0731,-118.3184
"1924","03/30/2020 12:00:00 AM",2020-03-29,1830,19,"Mission",626,"INTIMATE PARTNER - SIMPLE ASSAULT",38,"F","H",108,"PARKING LOT",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.3086,-118.4317
"1925","03/19/2020 12:00:00 AM",2020-03-19,350,14,"Pacific",624,"BATTERY - SIMPLE ASSAULT",24,"F","H",301,"GAS STATION",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.0193,-118.4059
"1926","07/01/2020 12:00:00 AM",2020-03-20,1755,15,"N Hollywood",627,"CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT",7,"M","O",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.194,-118.4186
"1927","03/27/2020 12:00:00 AM",2020-03-27,1840,18,"Southeast",740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",41,"M","H",122,"VEHICLE, PASSENGER/TRUCK",304,"CLUB/BAT","AO","Adult Other",33.947,-118.2684
"1928","03/22/2020 12:00:00 AM",2020-03-22,1100,18,"Southeast",210,"ROBBERY",33,"M","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9383,-118.2781
"1929","03/23/2020 12:00:00 AM",2020-03-22,2200,12,"77th Street",624,"BATTERY - SIMPLE ASSAULT",45,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9667,-118.2871
"1930","04/02/2020 12:00:00 AM",2020-04-02,1755,16,"Foothill",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",64,"M","H",101,"STREET",205,"KITCHEN KNIFE","AA","Adult Arrest",34.2794,-118.3864
"1931","03/28/2020 12:00:00 AM",2020-03-28,2300,13,"Newton",626,"INTIMATE PARTNER - SIMPLE ASSAULT",32,"M","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",33.9898,-118.2761
"1932","03/30/2020 12:00:00 AM",2020-03-30,730,20,"Olympic",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",73,"F","H",501,"SINGLE FAMILY DWELLING",500,"UNKNOWN WEAPON/OTHER WEAPON","AA","Adult Arrest",34.0799,-118.3181
"1933","03/23/2020 12:00:00 AM",2020-03-23,45,21,"Topanga",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",51,"F","W",103,"ALLEY",304,"CLUB/BAT","AA","Adult Arrest",34.201,-118.5631
"1934","03/29/2020 12:00:00 AM",2020-03-29,1655,18,"Southeast",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",54,"M","B",501,"SINGLE FAMILY DWELLING",201,"KNIFE WITH BLADE OVER 6 INCHES IN LENGTH","AO","Adult Other",33.9511,-118.2651
"1935","03/27/2020 12:00:00 AM",2020-03-27,1805,17,"Devonshire",761,"BRANDISH WEAPON",36,"M","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",200,"KNIFE WITH BLADE 6INCHES OR LESS","IC","Invest Cont",34.2355,-118.5517
"1936","03/28/2020 12:00:00 AM",2020-03-28,1130,21,"Topanga",626,"INTIMATE PARTNER - SIMPLE ASSAULT",46,"F","W",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.2239,-118.6017
"1937","03/25/2020 12:00:00 AM",2020-03-25,1405,18,"Southeast",210,"ROBBERY",28,"F","H",957,"MTA - GREEN LINE - HARBOR FWY",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",33.9276,-118.2826
"1938","03/27/2020 12:00:00 AM",2020-03-26,400,12,"77th Street",626,"INTIMATE PARTNER - SIMPLE ASSAULT",26,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",33.979,-118.2839
"1939","04/05/2020 12:00:00 AM",2020-03-31,500,18,"Southeast",626,"INTIMATE PARTNER - SIMPLE ASSAULT",19,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",33.9358,-118.2463
"1940","03/20/2020 12:00:00 AM",2020-03-20,845,17,"Devonshire",761,"BRANDISH WEAPON",36,"M","H",203,"OTHER BUSINESS",511,"VERBAL THREAT","AA","Adult Arrest",34.2482,-118.6017
"1941","03/20/2020 12:00:00 AM",2020-03-19,2130,18,"Southeast",210,"ROBBERY",19,"M","H",101,"STREET",304,"CLUB/BAT","IC","Invest Cont",33.9456,-118.2792
"1942","03/19/2020 12:00:00 AM",2020-03-19,1318,14,"Pacific",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",59,"M","B",501,"SINGLE FAMILY DWELLING",205,"KITCHEN KNIFE","IC","Invest Cont",34.024,-118.409
"1943","04/02/2020 12:00:00 AM",2020-04-02,1425,15,"N Hollywood",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",21,"M","B",101,"STREET",307,"VEHICLE","AA","Adult Arrest",34.183,-118.3856
"1944","03/27/2020 12:00:00 AM",2020-03-25,1200,13,"Newton",210,"ROBBERY",58,"M","B",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9988,-118.2696
"1945","03/22/2020 12:00:00 AM",2020-03-22,945,13,"Newton",624,"BATTERY - SIMPLE ASSAULT",41,"M","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.019,-118.2606
"1946","05/26/2020 12:00:00 AM",2020-03-26,1200,21,"Topanga",944,"CONSPIRACY",51,"M","B",101,"STREET",511,"VERBAL THREAT","IC","Invest Cont",34.1912,-118.5884
"1947","04/02/2020 12:00:00 AM",2020-04-02,2200,19,"Mission",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",46,"F","B",507,"CONDOMINIUM/TOWNHOUSE",212,"BOTTLE","AA","Adult Arrest",34.3097,-118.4365
"1948","03/26/2020 12:00:00 AM",2020-03-26,900,21,"Topanga",860,"BATTERY WITH SEXUAL CONTACT",13,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","JA","Juv Arrest",34.2071,-118.5754
"1949","03/31/2020 12:00:00 AM",2020-03-31,1715,20,"Olympic",624,"BATTERY - SIMPLE ASSAULT",58,"F","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.0508,-118.3133
"1950","03/19/2020 12:00:00 AM",2020-03-19,20,14,"Pacific",624,"BATTERY - SIMPLE ASSAULT",28,"F","H",210,"RESTAURANT/FAST FOOD",500,"UNKNOWN WEAPON/OTHER WEAPON","AO","Adult Other",34.0199,-118.4125
"1951","03/20/2020 12:00:00 AM",2020-03-20,1000,19,"Mission",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",60,"F","O",101,"STREET",113,"SIMULATED GUN","AO","Adult Other",34.25,-118.4631
"1952","03/24/2020 12:00:00 AM",2020-03-24,1030,18,"Southeast",740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",33.9449,-118.2367
"1953","03/21/2020 12:00:00 AM",2020-03-21,230,17,"Devonshire",210,"ROBBERY",23,"M","B",108,"PARKING LOT",204,"FOLDING KNIFE","AA","Adult Arrest",34.241,-118.5623
"1954","04/03/2020 12:00:00 AM",2020-03-27,1630,20,"Olympic",624,"BATTERY - SIMPLE ASSAULT",59,"M","W",108,"PARKING LOT",309,"BOARD","AO","Adult Other",34.0509,-118.2937
"1955","03/31/2020 12:00:00 AM",2020-03-31,145,13,"Newton",626,"INTIMATE PARTNER - SIMPLE ASSAULT",21,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.0234,-118.2654
"1956","06/19/2020 12:00:00 AM",2020-03-19,930,14,"Pacific",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",37,"F","H",121,"YARD (RESIDENTIAL/BUSINESS)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9339,-118.37
"1957","03/24/2020 12:00:00 AM",2020-03-24,1905,19,"Mission",626,"INTIMATE PARTNER - SIMPLE ASSAULT",22,"F","H",122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.2353,-118.4411
"1958","04/02/2020 12:00:00 AM",2020-04-02,1350,21,"Topanga",624,"BATTERY - SIMPLE ASSAULT",43,"M","H",402,"MARKET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.201,-118.6129
"1959","03/20/2020 12:00:00 AM",2020-03-20,500,17,"Devonshire",624,"BATTERY - SIMPLE ASSAULT",21,"F","A",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.2409,-118.5361
"1960","03/31/2020 12:00:00 AM",2020-03-30,1530,20,"Olympic",310,"BURGLARY",64,"M","W",501,"SINGLE FAMILY DWELLING",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",34.079,-118.3227
"1961","03/28/2020 12:00:00 AM",2020-03-27,1500,21,"Topanga",624,"BATTERY - SIMPLE ASSAULT",20,"F","W",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.1683,-118.6255
"1962","04/02/2020 12:00:00 AM",2020-04-01,1600,17,"Devonshire",626,"INTIMATE PARTNER - SIMPLE ASSAULT",34,"F","H",203,"OTHER BUSINESS",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.2319,-118.5361
"1963","03/28/2020 12:00:00 AM",2020-03-28,2025,14,"Pacific",626,"INTIMATE PARTNER - SIMPLE ASSAULT",42,"F","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9889,-118.4732
"1964","03/23/2020 12:00:00 AM",2020-03-23,1208,17,"Devonshire",626,"INTIMATE PARTNER - SIMPLE ASSAULT",33,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.2572,-118.5885
"1965","03/30/2020 12:00:00 AM",2020-03-30,2015,12,"77th Street",210,"ROBBERY",23,"M","H",101,"STREET",200,"KNIFE WITH BLADE 6INCHES OR LESS","AO","Adult Other",33.9685,-118.2586
"1966","03/26/2020 12:00:00 AM",2020-03-25,2230,12,"77th Street",812,"CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)",6,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",33.9824,-118.2858
"1967","04/01/2020 12:00:00 AM",2020-04-01,1,18,"Southeast",626,"INTIMATE PARTNER - SIMPLE ASSAULT",40,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",33.9542,-118.2684
"1968","03/23/2020 12:00:00 AM",2020-03-23,1120,19,"Mission",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",25,"M","W",507,"CONDOMINIUM/TOWNHOUSE",511,"VERBAL THREAT","IC","Invest Cont",34.2145,-118.4311
"1969","03/27/2020 12:00:00 AM",2020-03-26,2100,13,"Newton",626,"INTIMATE PARTNER - SIMPLE ASSAULT",26,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",33.9974,-118.2761
"1970","03/21/2020 12:00:00 AM",2020-03-21,1200,12,"77th Street",626,"INTIMATE PARTNER - SIMPLE ASSAULT",24,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9655,-118.3025
"1971","03/26/2020 12:00:00 AM",2020-03-26,330,18,"Southeast",210,"ROBBERY",28,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9311,-118.2493
"1972","04/03/2020 12:00:00 AM",2020-04-02,1355,13,"Newton",210,"ROBBERY",44,"F","H",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9942,-118.2783
"1973","03/31/2020 12:00:00 AM",2020-03-31,1715,20,"Olympic",440,"THEFT PLAIN - PETTY ($950 & UNDER)",70,"F","K",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.0508,-118.3133
"1974","03/20/2020 12:00:00 AM",2020-03-19,2000,17,"Devonshire",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",44,"F","H",102,"SIDEWALK",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",34.2244,-118.5804
